protein1,protein2,combined_score
YLR442C,YBR009C,0.912
YLR442C,YMR033W,0.56
YLR442C,YGL121C,0.662
YLR442C,YDR224C,0.927
YLR442C,YDL197C,0.581
YLR442C,YJR052W,0.581
YLR442C,YCR052W,0.632
YLR442C,YJL194W,0.56
YLR442C,YNL250W,0.581
YLR442C,YLR233C,0.56
YLR442C,YOR290C,0.56
YLR442C,YKR101W,0.9585
YLR445W,YPR199C,0.633
YLR446W,YDR516C,0.6
YLR446W,YBR019C,0.9
YLR446W,YFL045C,0.9
YLR446W,YGL253W,0.6
YLR446W,YJR159W,0.65
YLR446W,YIL107C,0.65
YLR446W,YMR099C,0.9
YLR446W,YLR345W,0.65
YLR446W,YGR240C,0.65
YLR446W,YKL104C,0.65
YLR446W,YBR117C,0.6
YLR446W,YLR377C,0.9
YLR446W,YIL162W,0.9
YLR446W,YCL040W,0.6
YLR446W,YMR105C,0.65
YLR446W,YDL246C,0.65
YLR446W,YLR354C,0.6
YLR446W,YNR073C,0.9
YLR446W,YKL060C,0.8
YLR446W,YNL241C,0.8
YLR446W,YMR084W,0.65
YLR446W,YPR074C,0.6
YLR446W,YKL127W,0.65
YLR446W,YFL017C,0.9
YLR446W,YOL136C,0.65
YLR446W,YGR043C,0.6
YLR446W,YMR278W,0.65
YLR446W,YBR196C,0.9
YLR446W,YMR205C,0.65
YLR446W,YER003C,0.9
YLR446W,YJL155C,0.65
YLR446W,YFR053C,0.6
YLR447C,YEL027W,0.9959
YLR447C,YKL016C,0.9
YLR447C,YMR054W,0.9808
YLR447C,YOR020W-A,0.54
YLR447C,YDR377W,0.72
YLR447C,YPR020W,0.72
YLR447C,YPL078C,0.9
YLR447C,YBR127C,0.9959
YLR447C,YMR267W,0.65
YLR447C,YGR106C,0.931
YLR447C,YPL234C,0.9959
YLR447C,YGR020C,0.9959
YLR447C,YOR332W,0.9959
YLR447C,YDL004W,0.9
YLR447C,YHR060W,0.621
YLR447C,YOR270C,0.9959
YLR447C,YDL185W,0.9808
YLR447C,YML081C-A,0.9
YLR447C,YOR112W,0.662
YLR447C,YJR121W,0.9
YLR447C,YPR170W-B,0.8
YLR447C,YDR322C-A,0.72
YLR447C,YBR039W,0.9
YLR447C,YGR105W,0.756
YLR447C,YER170W,0.9
YLR447C,YPL271W,0.9
YLR447C,YOL077W-A,0.72
YLR447C,YKL080W,0.9959
YLR447C,YLR295C,0.72
YLR447C,YKL119C,0.738
YLR447C,YPR036W,0.9959
YLR447C,YEL051W,0.9959
YLR447C,YJR033C,0.61
YLR447C,YAL026C,0.609
YLR447C,YHR026W,0.9959
YLR447C,YDR226W,0.9
YLR447C,Q0085,0.9
YLR447C,YBR011C,0.65
YLR447C,YCL005W-A,0.944
YLR447C,YBL099W,0.9
YLR447C,YDR298C,0.9
YLR447C,Q0130,0.72
YLR447C,Q0080,0.72
YLR447C,YHR039C-A,0.9959
YLR448W,YDL075W,0.9
YLR448W,YBR048W,0.906
YLR448W,YBR181C,0.9058
YLR448W,YPR102C,0.9
YLR448W,YMR121C,0.9
YLR448W,YJR145C,0.9
YLR448W,YGR085C,0.9
YLR448W,YHR021C,0.9
YLR448W,YJL191W,0.9
YLR448W,YGL030W,0.9
YLR448W,YPL249C-A,0.9
YLR448W,YLL045C,0.9
YLR448W,YPL079W,0.9
YLR448W,YGL123W,0.9057000000000001
YLR448W,YFL034C-A,0.9
YLR448W,YLR333C,0.9
YLR448W,YER102W,0.9
YLR448W,YDR021W,0.9
YLR448W,YGR148C,0.9
YLR448W,YDL184C,0.9
YLR448W,YDR500C,0.9
YLR448W,YOL040C,0.9
YLR448W,YMR230W,0.9
YLR448W,YLR340W,0.9
YLR448W,YHR141C,0.9
YLR448W,YEL054C,0.9
YLR448W,YGL031C,0.906
YLR448W,YDR012W,0.9
YLR448W,YFR031C-A,0.9
YLR448W,YIL018W,0.9
YLR448W,YDL082W,0.9
YLR448W,YGR027C,0.906
YLR448W,YMR143W,0.9
YLR448W,YLR048W,0.9
YLR448W,YJR066W,0.9
YLR448W,YNL096C,0.9
YLR448W,YGR034W,0.9
YLR448W,YGR162W,0.9
YLR448W,YKL006W,0.9
YLR448W,YJL177W,0.9
YLR448W,YLR075W,0.9
YLR448W,YDR237W,0.54
YLR448W,YPL131W,0.906
YLR448W,YLR388W,0.9
YLR448W,YGL135W,0.9
YLR448W,YGL099W,0.9
YLR448W,YFR032C-A,0.9
YLR448W,YBR191W,0.9
YLR448W,YNL069C,0.9
YLR448W,YHL033C,0.9
YLR448W,YJL189W,0.9
YLR448W,YOL120C,0.9
YLR448W,YDR418W,0.9
YLR448W,YIL052C,0.9
YLR448W,YBL092W,0.9
YLR448W,YER165W,0.9056000000000001
YLR448W,YNL002C,0.66742
YLR448W,YOR234C,0.9
YLR448W,YHL001W,0.9
YLR448W,YOR293W,0.9
YLR448W,YNL067W,0.9
YLR448W,YPR043W,0.9
YLR448W,YKL180W,0.9
YLR448W,YGL103W,0.9
YLR448W,YDL130W,0.9
YLR448W,YGL147C,0.9
YLR448W,YLR029C,0.9
YLR448W,YIL069C,0.9
YLR448W,YBR143C,0.9
YLR448W,YJR123W,0.9
YLR448W,YGL049C,0.9
YLR448W,YPL081W,0.9
YLR448W,YDR172W,0.9056000000000001
YLR448W,YMR080C,0.9
YLR448W,YNL162W,0.9
YLR448W,YOR182C,0.9
YLR448W,YGR118W,0.9
YLR448W,YLR325C,0.9085
YLR448W,YOR096W,0.9
YLR448W,YPL198W,0.9
YLR448W,YLR167W,0.9
YLR448W,YDR064W,0.9
YLR448W,YHR077C,0.9
YLR448W,YKR094C,0.9
YLR448W,YBL087C,0.9192
YLR448W,YOR063W,0.9
YLR448W,YDR471W,0.9
YLR448W,YCR031C,0.9
YLR448W,YGL076C,0.9
YLR448W,YNL178W,0.9
YLR448W,YGR214W,0.9
YLR448W,YLR009W,0.54
YLR448W,YOL127W,0.9
YLR448W,YOR369C,0.9
YLR448W,YLR185W,0.9
YLR448W,YMR125W,0.9
YLR448W,YOL121C,0.9
YLR448W,YMR260C,0.9
YLR448W,YPL178W,0.9
YLR448W,YKR057W,0.9
YLR448W,YDL081C,0.9
YLR448W,YBR031W,0.9
YLR448W,YOR167C,0.9
YLR448W,YIL148W,0.9
YLR448W,YLR406C,0.9
YLR448W,YMR242C,0.9
YLR448W,YJR094W-A,0.9
YLR448W,YDR382W,0.9
YLR448W,YNL301C,0.9
YLR448W,YDL061C,0.9
YLR448W,YHR010W,0.9
YLR448W,YAL035W,0.9
YLR448W,YBL027W,0.9
YLR448W,YLR264W,0.9
YLR448W,YLR061W,0.9
YLR448W,YDL136W,0.9
YLR448W,YBR084C-A,0.9
YLR448W,YDL133C-A,0.9
YLR448W,YPL143W,0.9
YLR448W,YGL189C,0.9
YLR448W,YML026C,0.9
YLR448W,YBR189W,0.9
YLR448W,YER117W,0.9
YLR448W,YML073C,0.9808
YLR448W,YHL015W,0.9
YLR448W,YOR312C,0.9
YLR448W,YMR194W,0.911
YLR448W,YMR142C,0.9
YLR448W,YNL302C,0.9
YLR448W,YLR344W,0.9
YLR448W,YDL191W,0.9
YLR448W,YOL039W,0.9
YLR448W,YIL133C,0.9276
YLR448W,YER056C-A,0.9
YLR448W,YPL220W,0.9
YLR448W,YLR441C,0.9
YLR449W,YGL019W,0.66
YLR449W,YLR305C,0.59
YLR449W,YOR061W,0.592
YLR449W,YBR010W,0.56
YLR449W,YML074C,0.607
YLR449W,YIL035C,0.603
YLR449W,YJL168C,0.588
YLR449W,YNL061W,0.565
YLR449W,YOR206W,0.61
YLR449W,YLL034C,0.611
YLR449W,YNL031C,0.56
YLR449W,YGR198W,0.66
YLR449W,YLR074C,0.603
YLR449W,YHR146W,0.63
YLR449W,YNL110C,0.787
YLR449W,YOL078W,0.641
YLR449W,YPL093W,0.612
YLR449W,YPL146C,0.56
YLR449W,YFL002C,0.611
YLR449W,YNL030W,0.619
YLR449W,YBR009C,0.56
YLR449W,YMR310C,0.66
YLR449W,YPL089C,0.641
YLR449W,YLR196W,0.598
YLR449W,YER082C,0.66
YLR449W,YKR081C,0.565
YLR449W,YLR002C,0.61
YLR449W,YML016C,0.603
YLR450W,YMR089C,0.607
YLR450W,YML126C,0.9
YLR450W,YGR048W,0.645
YLR450W,YGR270W,0.581
YLR450W,YMR208W,0.9
YLR450W,YMR022W,0.56
YLR450W,YML013W,0.645
YLR450W,YLR207W,0.56
YLR450W,YML075C,0.9616
YLR450W,YDL126C,0.645
YLR450W,YOL013C,0.56
YLR452C,YLL001W,0.608
YLR452C,YGL178W,0.536
YLR452C,YHR005C,0.9072
YLR452C,YIL122W,0.585
YLR452C,YFL026W,0.536
YLR452C,YOR212W,0.536
YLR452C,YNL327W,0.662
YLR452C,YDL092W,0.608
YLR452C,YHR158C,0.507
YLR452C,YDR103W,0.536
YLR452C,YEL025C,0.662
YLR453C,YDR440W,0.585
YLR453C,YBL088C,0.585
YLR453C,YPL002C,0.581
YLR453C,YMR284W,0.585
YLR453C,YOR033C,0.585
YLR453C,YPL065W,0.581
YLR453C,YDL220C,0.88268
YLR453C,YPL128C,0.54
YLR453C,YDR082W,0.72
YLR453C,YLR010C,0.72
YLR453C,YOL003C,0.585
YLR453C,YBR275C,0.8837999999999999
YLR453C,YOR156C,0.536
YLR453C,YNL186W,0.585
YLR453C,YOR187W,0.536
YLR453C,YPL157W,0.56
YLR453C,YNL250W,0.585
YLR453C,YDR138W,0.585
YLR453C,YBR097W,0.581
YLR453C,YNL216W,0.97424
YLR453C,YNL139C,0.585
YLR453C,YDR369C,0.585
YLR454W,YKL037W,0.657
YLR454W,YPL180W,0.662
YLR455W,YOR064C,0.9445
YLR455W,YLR223C,0.621
YLR455W,YDR224C,0.651
YLR455W,YJR082C,0.9314
YLR455W,YPR031W,0.9314
YLR455W,YPL129W,0.9314
YLR455W,YBL052C,0.9314
YLR456W,YDL244W,0.9
YLR456W,YEL029C,0.9
YLR456W,YJR156C,0.9
YLR456W,YNL332W,0.9
YLR456W,YFL058W,0.9
YLR457C,YML031W,0.536
YLR457C,YMR117C,0.66
YLR457C,YAL047C,0.592
YLR459W,YLL031C,0.9063
YLR459W,YDR434W,0.8996000000000001
YLR459W,YHR188C,0.8398000000000001
YLR459W,YDR331W,0.917
YLR459W,YFL025C,0.9165
YLR459W,YLR088W,0.917
YLR459W,YDR302W,0.9064
YML001W,YLR396C,0.808
YML001W,YER136W,0.9536
YML001W,YMR231W,0.808
YML001W,YKR014C,0.9281
YML001W,YLR119W,0.536
YML001W,YNL093W,0.9281
YML001W,YJL031C,0.9
YML001W,YDR080W,0.808
YML001W,YLR337C,0.626
YML001W,YPR028W,0.56
YML001W,YPR176C,0.9
YML001W,YLR148W,0.808
YML001W,YPL170W,0.56
YML001W,YBR264C,0.9281
YML001W,YOR106W,0.808
YML001W,YDL234C,0.9498
YML001W,YNL293W,0.585
YML001W,YOR089C,0.9498
YML001W,YOR154W,0.808
YML001W,YML085C,0.8
YML001W,YGL124C,0.717
YML001W,YOR370C,0.706
YML001W,YCR068W,0.808
YML001W,YBL050W,0.536
YML001W,YDL077C,0.808
YML001W,YDR488C,0.812
YML001W,YGR100W,0.9
YML001W,YDR495C,0.808
YML001W,YGL210W,0.9
YML001W,YGL212W,0.72
YML001W,YFL031W,0.581
YML001W,YFL005W,0.9
YML001W,YDR229W,0.581
YML001W,YOR070C,0.536
YML001W,YBR042C,0.723
YML001W,YKR054C,0.8210000000000001
YML001W,YHL019C,0.6
YML001W,YFL037W,0.8
YML001W,YPL045W,0.808
YML001W,YFL027C,0.585
YML001W,YBR131W,0.726
YML001W,YFL038C,0.9
YML001W,YLR262C,0.9138000000000001
YML001W,YER031C,0.9119
YML001W,YOL112W,0.581
YML002W,YGR250C,0.633
YML002W,YDR064W,0.555
YML002W,YBR039W,0.655
YML004C,YOR040W,0.9
YML004C,YPL280W,0.9498
YML004C,YDR272W,0.9
YML004C,YGL196W,0.8
YML004C,YDR533C,0.9498
YML004C,YER086W,0.8240000000000001
YML004C,YMR322C,0.9
YML004C,YOL151W,0.9
YML004C,YGL026C,0.8
YML004C,YOR391C,0.9
YML004C,YCL064C,0.8
YML005W,YBR143C,0.662
YML005W,YDR172W,0.546
YML005W,YLR246W,0.546
YML005W,YNR046W,0.808
YML005W,YGL050W,0.9
YML005W,YGR213C,0.649
YML005W,YPL207W,0.9
YML006C,YKL048C,0.657
YML006C,YLR433C,0.585
YML006C,YML057W,0.585
YML006C,YDR040C,0.585
YML006C,YDR043C,0.536
YML006C,YFL054C,0.662
YML007W,YBR216C,0.808
YML007W,YNR023W,0.626
YML007W,YGL151W,0.611
YML007W,YNL236W,0.585
YML007W,YLR249W,0.56
YML007W,YPL254W,0.609
YML007W,YHR041C,0.61
YML007W,YER110C,0.536
YML007W,YBR289W,0.609
YML007W,YOR153W,0.581
YML007W,YPL016W,0.61
YML007W,YDR379C-A,0.585
YML007W,YHR206W,0.536
YML007W,YDR392W,0.606
YML007W,YCL010C,0.61
YML007W,YDR511W,0.585
YML007W,YLR347C,0.536
YML007W,YBL093C,0.565
YML007W,YOR360C,0.585
YML007W,YAL036C,0.585
YML007W,YDR359C,0.606
YML007W,YGL124C,0.662
YML007W,YOL148C,0.61
YML007W,YDR423C,0.56
YML007W,YHL027W,0.56
YML007W,YBR081C,0.584
YML007W,YBR253W,0.565
YML007W,YOR244W,0.611
YML007W,YDL005C,0.66
YML007W,YFL024C,0.61
YML007W,YHR058C,0.611
YML007W,YKL081W,0.56
YML007W,YDR011W,0.536
YML007W,YFL049W,0.632
YML007W,YBR131W,0.662
YML007W,YGR218W,0.536
YML008C,YLR056W,0.808
YML008C,YKL139W,0.536
YML008C,YOR036W,0.56
YML008C,YLR337C,0.536
YML008C,YKR036C,0.662
YML008C,YMR070W,0.536
YML008C,YLR100W,0.9808
YML008C,YGR060W,0.808
YML008C,YNL280C,0.808
YML008C,YOL048C,0.585
YML008C,YHR190W,0.808
YML008C,YMR015C,0.808
YML008C,YNL279W,0.536
YML008C,YHR007C,0.808
YML008C,YGL001C,0.808
YML008C,YOL081W,0.536
YML008C,YDR276C,0.56
YML008C,YGL012W,0.808
YML008C,YMR275C,0.56
YML008C,YOL020W,0.56
YML008C,YDR007W,0.536
YML008C,YER044C,0.808
YML008C,YAL026C,0.56
YML008C,YHR072W,0.808
YML008C,YPL145C,0.56
YML008C,YKR054C,0.56
YML008C,YMR202W,0.9808
YML008C,YOL047C,0.585
YML008C,YER031C,0.656
YML008C,YMR228W,0.662
YML008C,YAL018C,0.585
YML008C,YDR069C,0.56
YML009C,YBR122C,0.8
YML009C,YOR150W,0.8
YML009C,YHL004W,0.8
YML009C,YJR101W,0.8
YML009C,YDR175C,0.8
YML009C,YPL173W,0.8
YML009C,YPR166C,0.8
YML009C,YER050C,0.8
YML009C,YBL090W,0.8
YML009C,YHR059W,0.8
YML009C,YGR076C,0.8
YML009C,YCR071C,0.8
YML009C,YNL177C,0.8
YML009C,YBL038W,0.8
YML009C,YNL284C,0.918
YML009C,YNR037C,0.8
YML009C,YML025C,0.8
YML009C,YDR347W,0.8
YML009C,YDR115W,0.8
YML009C,YDR405W,0.8
YML009C,YPR100W,0.8
YML009C,YGL129C,0.8
YML009C,YPL013C,0.8
YML009C,YMR286W,0.8
YML009C,YMR193W,0.8
YML009C,YHR147C,0.8
YML009C,YNL137C,0.8
YML009C,YBR146W,0.8
YML009C,YDR494W,0.8
YML009C,YKL003C,0.8
YML009C,YLR439W,0.8
YML009C,YBR251W,0.8
YML009C,Q0140,0.8
YML009C,YNR036C,0.8
YML009C,YDR337W,0.8
YML009C,YDR322W,0.8
YML009C,YKR006C,0.8
YML009C,YJL063C,0.8
YML009C,YDR237W,0.8
YML009C,YCR046C,0.852
YML009C,YNR022C,0.821
YML009C,YGR165W,0.8
YML009C,YNL252C,0.803
YML009C,YNL081C,0.8
YML009C,YGR084C,0.851
YML009C,YKL170W,0.8
YML009C,YNL306W,0.8
YML009C,YDR462W,0.8
YML009C,YKL138C,0.8
YML009C,YEL050C,0.8
YML009C,YNL122C,0.832
YML009C,YNL005C,0.8
YML009C,YJL096W,0.8
YML009C,YDL045W-A,0.8
YML009C,YBR282W,0.8
YML009C,YGR215W,0.8
YML009C,YMR158W,0.8
YML009C,YDR041W,0.8
YML009C,YMR188C,0.8
YML009C,YCR003W,0.8
YML009C,YDR296W,0.8
YML009C,YJR113C,0.8
YML009C,YLR312W-A,0.8
YML009C,YOR158W,0.8
YML009C,YKR085C,0.8
YML009C,YPL118W,0.8
YML009C,YDR036C,0.8
YML009C,YDL145C,0.607
YML009C,YMR024W,0.8
YML009C,YGR220C,0.918
YML009C,YIL093C,0.8
YML009C,YPL183W-A,0.852
YML010W,YPR041W,0.565
YML010W,YDR145W,0.654
YML010W,YGL244W,0.581
YML010W,YOR061W,0.623
YML010W,YMR039C,0.536
YML010W,YLR095C,0.6
YML010W,YGR005C,0.9633
YML010W,YDR311W,0.9
YML010W,YKL139W,0.9536
YML010W,YHR143W-A,0.9199
YML010W,YIL035C,0.634
YML010W,YJL168C,0.608
YML010W,YJR035W,0.581
YML010W,YOR207C,0.9
YML010W,YOR151C,0.593
YML010W,YKL125W,0.585
YML010W,YGL070C,0.9319
YML010W,YGL006W,0.583
YML010W,YPR052C,0.536
YML010W,YJR072C,0.654
YML010W,YDL108W,0.9297
YML010W,YOR039W,0.621
YML010W,YGR063C,0.9667
YML010W,YGL043W,0.9581
YML010W,YPL127C,0.65
YML010W,YJR017C,0.581
YML010W,YMR277W,0.9297
YML010W,YIL149C,0.583
YML010W,YPR025C,0.9
YML010W,YGL130W,0.9199
YML010W,YDR075W,0.601
YML010W,YPR056W,0.9
YML010W,YJL164C,0.565
YML010W,YOR224C,0.9199
YML010W,YOL005C,0.9737
YML010W,YIL021W,0.9723
YML010W,YBL046W,0.742
YML010W,YER171W,0.9
YML010W,YBR236C,0.9588
YML010W,YNL201C,0.808
YML010W,YOR341W,0.585
YML010W,YPR133C,0.617
YML010W,YNL098C,0.581
YML010W,YDL140C,0.9774
YML010W,YJL140W,0.9633
YML010W,YGL207W,0.9643
YML010W,YLR113W,0.56
YML010W,YNL248C,0.585
YML010W,YPL046C,0.9
YML010W,YDR460W,0.9
YML010W,YML069W,0.9297
YML010W,YMR125W,0.9
YML010W,YAL021C,0.581
YML010W,YDR174W,0.56
YML010W,YPL178W,0.9
YML010W,YNL251C,0.56
YML010W,YCR093W,0.581
YML010W,YIL143C,0.9
YML010W,YLR005W,0.9
YML010W,YNL006W,0.634
YML010W,YOR340C,0.56
YML010W,YPR161C,0.581
YML010W,YDR404C,0.9634
YML010W,YBR154C,0.9585
YML010W,YPL122C,0.9
YML010W,YOR210W,0.9
YML010W,YJR052W,0.581
YML010W,YPR187W,0.9608
YML010W,YJL148W,0.585
YML010W,YPR010C,0.585
YML010W,YNL025C,0.9
YML012W,YDL137W,0.9
YML012W,YER122C,0.9536
YML012W,YDR379W,0.9
YML012W,YLR378C,0.706
YML012W,YNL204C,0.9
YML012W,YAL007C,0.702
YML012W,YOR085W,0.581
YML012W,YGL137W,0.9296
YML012W,YHR039C,0.706
YML012W,YML055W,0.581
YML012W,YGL216W,0.9
YML012W,YFL025C,0.808
YML012W,YKL079W,0.9
YML012W,YBL082C,0.581
YML012W,YDL226C,0.9
YML012W,YNL287W,0.9536
YML012W,YAR002C-A,0.9808
YML012W,YJL062W,0.808
YML012W,YBL063W,0.9
YML012W,YGL002W,0.9706
YML012W,YKL192C,0.507
YML012W,YMR022W,0.653
YML012W,YPR141C,0.9
YML012W,YEL022W,0.9
YML012W,YBL040C,0.9
YML012W,YDL018C,0.677
YML012W,YHR110W,0.9706
YML012W,YPL010W,0.9103
YML012W,YGL200C,0.9612
YML012W,YJR031C,0.9
YML012W,YKL165C,0.706
YML012W,YPL155C,0.9
YML012W,YFR051C,0.9296
YML012W,YOR127W,0.9085
YML012W,YDR238C,0.9296
YML012W,YEL061C,0.9
YML012W,YDL095W,0.593
YML012W,YGR284C,0.9279000000000001
YML012W,YFL038C,0.9284
YML012W,YGL142C,0.623
YML012W,YLR268W,0.9168000000000001
YML012W,YDL145C,0.9296
YML013W,YBL058W,0.8600000000000001
YML013W,YML074C,0.808
YML013W,YGR048W,0.9808
YML013W,YBR201W,0.9808
YML013W,YMR022W,0.9808
YML013W,YDL190C,0.808
YML013W,YMR297W,0.645
YML013W,YLR207W,0.9808
YML013W,YML101C,0.54
YML013W,YDR057W,0.808
YML013W,YBR170C,0.9808
YML013W,YKL020C,0.536
YML013W,YLR450W,0.645
YML013W,YIL030C,0.9808
YML013W,YDR411C,0.808
YML013W,YML029W,0.9808
YML013W,YER125W,0.536
YML013W,YMR264W,0.9
YML013W,YDL126C,0.9808
YML013W,YOL013C,0.9808
YML013W,YKL213C,0.808
YML013W,YNR007C,0.54
YML014W,YGR233C,0.605
YML014W,YNR046W,0.626
YML014W,YDR140W,0.56
YML015C,YOL005C,0.9
YML015C,YBR198C,0.9802
YML015C,YIL021W,0.9
YML015C,YKL062W,0.588
YML015C,YER171W,0.9
YML015C,YDR145W,0.9808
YML015C,YDR044W,0.665
YML015C,YDL140C,0.9
YML015C,YMR005W,0.9808
YML015C,YOR174W,0.614
YML015C,YMR227C,0.9808
YML015C,YJL140W,0.9
YML015C,YGR005C,0.9
YML015C,YKL139W,0.9
YML015C,YDR311W,0.9056000000000001
YML015C,YHR143W-A,0.9
YML015C,YPL011C,0.9808
YML015C,YDR460W,0.9
YML015C,YKL028W,0.9137000000000001
YML015C,YKL058W,0.9536
YML015C,YGL112C,0.9808
YML015C,YDR174W,0.581
YML015C,YDR167W,0.9808
YML015C,YOR207C,0.9
YML015C,YGL070C,0.9
YML015C,YIL143C,0.9
YML015C,YLR131C,0.9
YML015C,YLR005W,0.9102
YML015C,YDR224C,0.651
YML015C,YML098W,0.9808
YML015C,YDR404C,0.9
YML015C,YBR154C,0.9
YML015C,YDR146C,0.9057000000000001
YML015C,YPL122C,0.9063
YML015C,YGR274C,0.9808
YML015C,YDL108W,0.9062
YML015C,YPL129W,0.9667
YML015C,YOR210W,0.9
YML015C,YML114C,0.9808
YML015C,YDR448W,0.541
YML015C,YCR042C,0.9808
YML015C,YPR187W,0.9
YML015C,YPR025C,0.9218
YML015C,YER148W,0.9808
YML015C,YPR056W,0.9063
YML015C,YKR099W,0.9
YML015C,YPR086W,0.9
YML015C,YMR236W,0.9808
YML015C,YOR194C,0.9536
YML015C,YOR224C,0.9
YML015C,YNL025C,0.9
YML016C,YCR008W,0.536
YML016C,YKL018W,0.8
YML016C,YFL023W,0.657
YML016C,YBL105C,0.585
YML016C,YPR005C,0.599
YML016C,YNL222W,0.8
YML016C,YLR115W,0.6
YML016C,YJR093C,0.6
YML016C,YER040W,0.536
YML016C,YDR436W,0.599
YML016C,YOR054C,0.599
YML016C,YKL088W,0.611
YML016C,YPR107C,0.6
YML016C,YLL043W,0.706
YML016C,YOR179C,0.6
YML016C,YDR040C,0.585
YML016C,YLL039C,0.536
YML016C,YHR030C,0.585
YML016C,YKL059C,0.8
YML016C,YOR008C,0.585
YML016C,YNL317W,0.8
YML016C,YDR301W,0.6
YML016C,YGR060W,0.706
YML016C,YGR284C,0.706
YML016C,YJL165C,0.536
YML016C,YKL193C,0.662
YML016C,YKR072C,0.706
YML016C,YNL032W,0.536
YML016C,YLR449W,0.603
YML016C,YJR117W,0.706
YML016C,YDR195W,0.8
YML016C,YLR277C,0.6
YML016C,YFR008W,0.706
YML016C,YLR332W,0.585
YML017W,YOR276W,0.662
YML017W,YBR034C,0.618
YML017W,YGL049C,0.662
YML017W,YOL139C,0.648
YML017W,YDL102W,0.581
YML017W,YNL102W,0.581
YML017W,YIL149C,0.583
YML017W,YOR204W,0.706
YML017W,YJL194W,0.581
YML017W,YER112W,0.585
YML017W,YPL119C,0.808
YML017W,YEL015W,0.585
YML018C,YNL071W,0.634
YML019W,YGL226C-A,0.9616
YML019W,YLR378C,0.808
YML019W,YOR085W,0.9616
YML019W,YMR149W,0.9616
YML019W,YAL023C,0.626
YML019W,YFL025C,0.605
YML019W,YER087C-B,0.808
YML019W,YBR229C,0.725
YML019W,YJL002C,0.9616
YML019W,YBR260C,0.66
YML019W,YEL002C,0.9616
YML019W,YER019C-A,0.808
YML019W,YGR227W,0.9397
YML019W,YOR103C,0.9616
YML019W,YGL027C,0.9713
YML019W,YDL232W,0.9616
YML019W,YGL022W,0.9616
YML019W,YDL203C,0.624
YML019W,YGR036C,0.9
YML019W,YDL095W,0.502
YML019W,YLR332W,0.718
YML019W,YOR067C,0.579
YML021C,YBL019W,0.9296
YML021C,YBR088C,0.56
YML021C,YEL029C,0.585
YML021C,YBR252W,0.56
YML021C,YER161C,0.56
YML021C,YDL220C,0.581
YML022W,YML035C,0.9
YML022W,YGL248W,0.9
YML022W,YDR441C,0.9616
YML022W,YDR454C,0.9
YML022W,YDL166C,0.9
YML022W,YNL141W,0.974
YML022W,YLR359W,0.974
YML022W,YLR209C,0.9
YML022W,YDR399W,0.8
YML022W,YER005W,0.9
YML022W,YJR105W,0.9363
YML022W,YLR028C,0.9
YML022W,YDR226W,0.9
YML022W,YMR120C,0.9
YML022W,YNL220W,0.74
YML022W,YBR248C,0.8
YML022W,YDL238C,0.9
YML022W,YOR360C,0.9
YML022W,YMR217W,0.9
YML022W,YJR069C,0.9
YML022W,YER170W,0.9
YML023C,YDR409W,0.581
YML023C,YDL013W,0.536
YML023C,YER095W,0.56
YML023C,YLR007W,0.9193
YML023C,YLR383W,0.956
YML023C,YIR002C,0.56
YML023C,YER038C,0.9581
YML023C,YDR288W,0.9102
YML023C,YDL064W,0.581
YML023C,YOR156C,0.581
YML023C,YOL034W,0.9353
YML023C,YDR510W,0.581
YML023C,YEL019C,0.9581
YML023C,YDL105W,0.9093
YML023C,YDR110W,0.56
YML024W,YDL075W,0.8
YML024W,YBR048W,0.98
YML024W,YBR181C,0.98
YML024W,YPR041W,0.72
YML024W,YPR102C,0.8
YML024W,YER074W,0.98
YML024W,YJR145C,0.98
YML024W,YML063W,0.9
YML024W,YGR085C,0.8
YML024W,YHR021C,0.9
YML024W,YJL191W,0.98
YML024W,YER131W,0.98
YML024W,YLR150W,0.8
YML024W,YGL030W,0.8
YML024W,YBR247C,0.85
YML024W,YGL123W,0.98
YML024W,YLR333C,0.9
YML024W,YER102W,0.98
YML024W,YDR447C,0.9959
YML024W,YDL184C,0.8
YML024W,YOL040C,0.98
YML024W,YMR230W,0.9
YML024W,YLR340W,0.8
YML024W,YHR141C,0.8
YML024W,YEL054C,0.8
YML024W,YGL031C,0.8
YML024W,YKL156W,0.98
YML024W,YNL207W,0.803
YML024W,YFR031C-A,0.8
YML024W,YIL018W,0.8
YML024W,YDL082W,0.8
YML024W,YGR027C,0.98
YML024W,YLR048W,0.9
YML024W,YMR143W,0.98
YML024W,YNL096C,0.9
YML024W,YGR090W,0.73
YML024W,YOR133W,0.8
YML024W,YKL006W,0.8
YML024W,YDL083C,0.98
YML024W,YDR450W,0.98
YML024W,YLR075W,0.8
YML024W,YGR054W,0.9
YML024W,YPL131W,0.8
YML024W,YKL143W,0.8
YML024W,YLR388W,0.98
YML024W,YGL135W,0.8
YML024W,YPR132W,0.98
YML024W,YJL190C,0.98
YML024W,YFR032C-A,0.8
YML024W,YMR116C,0.98
YML024W,YBR191W,0.8
YML024W,YHL033C,0.8
YML024W,YJL189W,0.8
YML024W,YPL090C,0.98
YML024W,YOL120C,0.8
YML024W,YDR418W,0.8
YML024W,YMR188C,0.54
YML024W,YBL092W,0.8
YML024W,YLR367W,0.9
YML024W,YHL001W,0.8
YML024W,YOR293W,0.98
YML024W,YMR309C,0.803
YML024W,YPR043W,0.8
YML024W,YKL180W,0.8
