protein1,protein2,combined_score
Y110A7A.3,D2096.3.3,0.9
Y110A7A.3,Y73B6BL.42,0.9
Y110A7A.3,F11C1.3,0.9
Y110A7A.3,F28F8.1,0.9
Y110A7A.3,F32A6.5c,0.9
Y110A7A.3,K07E3.8a,0.9
Y110A7A.3,C07A12.7a.1,0.9
Y110A7A.3,T05H4.13c.1,0.9
Y110A7A.3,T01H8.5a,0.9
Y110A7A.3,W01H2.3b,0.9
Y110A7A.3,F54F2.1,0.9
Y110A7A.3,F55A12.7,0.9
Y110A7A.3,K11G12.7,0.9
Y110A7A.3,F41G4.3a,0.9
Y110A7A.3,F14D12.4a,0.9
Y110A7A.3,Y71H9A.2,0.9
Y110A7A.3,F40F9.1a.2,0.9
Y110A7A.3,F59B1.9,0.9
Y110A7A.3,K03F8.2,0.9
Y110A7A.3,R02E12.8,0.9
Y110A7A.3,F54D1.5,0.9
Y110A7A.3,ZK792.6,0.9
Y110A7A.3,Y48B6A.4,0.9
Y110A7A.3,F53E10.2b,0.9
Y110A7A.3,K11G12.3,0.9
Y110A7A.3,F59F4.4,0.9
Y110A7A.3,R01E6.4,0.9
Y110A7A.3,C40C9.2,0.9
Y110A7A.3,Y49E10.11c.1,0.9
Y110A7A.3,K03B8.9.1,0.9
Y110A7A.3,Y44A6E.1b,0.9
Y110A7A.3,Y25C1A.5,0.9
Y110A7A.3,T26H10.1b,0.9
Y110A7A.3,D2092.3,0.9
Y110A7A.3,C27B7.8,0.9
Y110A7A.3,T08G11.5.2,0.9775
Y110A7A.3,K02G10.8b,0.9
Y110A7A.3,T14G10.6,0.9
Y110A7A.3,R10E11.8.2,0.9
Y110A7A.3,R74.4b,0.9
Y110A7A.3,F58H7.3,0.9
Y110A7A.3,Y97E10AR.7.2,0.9
Y110A7A.3,C04G6.3,0.9
Y110A7A.3,C44E4.1a,0.9
Y110A7A.3,C04A11.3,0.9
Y110A7A.3,F21F3.5,0.9
Y110A7A.3,B0336.11a,0.9
Y110A7A.3,F35C8.7c.1,0.9
Y110A7A.3,T06E8.1a,0.9
Y110A7A.3,R07B1.3,0.9
Y110A7A.3,H06H21.10f,0.9
Y110A7A.3,R08C7.2a,0.9
Y110A7A.3,K11G12.2,0.9
Y110A7A.3,F44E2.10,0.9
Y110A7A.4,ZK643.2,0.9
Y110A7A.4,C06A8.1a,0.9
Y110A7A.4,F25B5.6b,0.8
Y110A7A.4,K07A1.2.3,0.9
Y110A7A.4,K07E3.4a,0.9
Y110A7A.4,R53.2,0.9
Y110A7A.4,F25B4.1.2,0.9
Y110A7A.4,C36B1.7,0.9
Y110A7A.4,Y43C5A.5a,0.9
Y110A7A.4,K07E3.3,0.9
Y110A7A.4,C05D11.11b.1,0.9
Y110A7A.4,Y71H10B.1c,0.9
Y110A7A.4,Y10G11A.1a,0.9
Y110A7A.5,W09C5.7a,0.9
Y110A7A.5,ZC8.6,0.65
Y110A7A.5,F31B12.1a,0.65
Y110A7A.5,F30A10.6,0.9
Y110A7A.5,T24A11.1a,0.8
Y110A7A.5,F53A2.8b.2,0.8
Y110A7A.5,F39B1.1,0.9
Y110A7A.5,B0348.4b,0.65
Y110A7A.5,F35H12.4,0.65
Y110A7A.5,Y110A7A.10,0.9
Y110A7A.5,H28G03.6,0.9
Y110A7A.5,Y46G5A.5,0.9
Y110A7A.5,Y48G9A.8,0.9
Y110A7A.5,B0025.1a,0.9
Y110A7A.5,Y71H2AM.2,0.9
Y110A7A.5,Y75B8A.24,0.65
Y110A7A.5,C56A3.8a,0.65
Y110A7A.5,Y48G1C.11,0.9
Y110A7A.5,T01E8.3,0.65
Y110A7A.5,R05G6.8,0.65
Y110A7A.6a.2,T24H7.3.2,0.636
Y110A7A.6a.2,Y43F8B.2a,0.645
Y110A7A.8,M03C11.7,0.54
Y111B2A.11,R06A4.7,0.9
Y111B2A.11,K07A1.12,0.9
Y111B2A.11,ZK1127.3,0.54
Y111B2A.11,K07A1.11,0.9
Y111B2A.11,Y102A5C.18,0.9
Y111B2A.11,Y105E8A.17b,0.54
Y111B2A.11,ZK849.2a,0.633
Y111B2A.11,T23G7.1,0.9
Y111B2A.11,C09G4.5,0.9
Y111B2A.13,F48D6.1.2,0.9
Y111B2A.13,Y73F8A.24c,0.9
Y111B2A.13,Y54E10BR.6,0.9
Y111B2A.13,W01G7.3.2,0.9
Y111B2A.13,H27M09.2,0.9
Y111B2A.13,K03B4.3b.1,0.9
Y111B2A.13,Y113G7B.17.1,0.9
Y111B2A.13,ZC64.3a,0.9
Y111B2A.13,C33D3.1,0.9
Y111B2A.13,K03H1.10.1,0.9
Y111B2A.13,Y48G1BM.1,0.9
Y111B2A.13,B0273.3,0.9
Y111B2A.13,C36B1.3,0.9
Y111B2A.13,Y48G1BL.1,0.9
Y111B2A.13,R119.6,0.9
Y111B2A.13,C06A1.5,0.9
Y111B2A.13,F53G2.7.1,0.9
Y111B2A.13,Y97E10AR.5,0.9
Y111B2A.13,F44B9.3a,0.9
Y111B2A.13,T02C12.2,0.9
Y111B2A.13,Y55B1AL.2,0.9
Y111B2A.13,F09F7.3.1,0.9
Y111B2A.13,T20B12.2.2,0.9
Y111B2A.13,F58E10.3a.1,0.9
Y111B2A.13,F54D5.11.1,0.9
Y111B2A.13,Y39G10AL.3.1,0.9
Y111B2A.13,T16H12.4.1,0.9
Y111B2A.13,VC5.4.1,0.9
Y111B2A.13,Y66D12A.15,0.9
Y111B2A.13,F30F8.8.2,0.9
Y111B2A.13,H25P06.2b,0.9
Y111B2A.13,Y49F6B.1,0.9
Y111B2A.13,C11G6.1a,0.9
Y111B2A.13,F38A6.1a,0.9
Y111B2A.13,F43E2.2,0.9
Y111B2A.13,F40F12.7.3,0.9
Y111B2A.13,F43D2.1,0.9
Y111B2A.13,W03F9.5.2,0.9
Y111B2A.13,F26F4.11,0.9
Y111B2A.13,Y37E11B.4,0.9
Y111B2A.13,ZK1128.4,0.9
Y111B2A.13,Y37E3.3,0.9
Y111B2A.13,R10E11.1b,0.9
Y111B2A.13,K11D12.2.3,0.9
Y111B2A.13,F44B9.4a,0.9
Y111B2A.13,Y56A3A.4a,0.9
Y111B2A.13,R02D3.3a,0.9
Y111B2A.13,F54F7.1,0.9
Y111B2A.13,B0336.13,0.9
Y111B2A.13,Y39B6A.36,0.9
Y111B2A.13,F43D9.5,0.9
Y111B2A.13,Y111B2A.16,0.9
Y111B2A.13,ZK1320.12b,0.9
Y111B2A.13,Y50D7A.11,0.9
Y111B2A.13,K10D3.3,0.9
Y111B2A.13,C14A4.10,0.9
Y111B2A.13,T12D8.7,0.9
Y111B2A.13,ZK550.4.2,0.9
Y111B2A.13,C01F1.1,0.9
Y111B2A.13,W04A8.7,0.9
Y111B2A.13,C39B10.6a,0.9
Y111B2A.13,F23B2.13,0.9
Y111B2A.16,F48D6.1.2,0.9
Y111B2A.16,C36B1.3,0.9
Y111B2A.16,R119.6,0.9
Y111B2A.16,C06A1.5,0.9
Y111B2A.16,Y55B1AL.2,0.9
Y111B2A.16,T20B12.2.2,0.9
Y111B2A.16,F54D5.11.1,0.9
Y111B2A.16,Y39G10AL.3.1,0.9
Y111B2A.16,T16H12.4.1,0.9
Y111B2A.16,Y66D12A.15,0.9
Y111B2A.16,F30F8.8.2,0.9
Y111B2A.16,Y49F6B.1,0.9
Y111B2A.16,C11G6.1a,0.9
Y111B2A.16,F43E2.2,0.9
Y111B2A.16,W03F9.5.2,0.9
Y111B2A.16,F26F4.11,0.9
Y111B2A.16,Y37E11B.4,0.9
Y111B2A.16,ZK1128.4,0.9
Y111B2A.16,K11D12.2.3,0.9
Y111B2A.16,Y56A3A.4a,0.9
Y111B2A.16,R02D3.3a,0.9
Y111B2A.16,F54F7.1,0.9
Y111B2A.16,Y39B6A.36,0.9
Y111B2A.16,Y50D7A.11,0.9
Y111B2A.16,C14A4.10,0.9
Y111B2A.16,T12D8.7,0.9
Y111B2A.16,Y111B2A.13,0.9
Y111B2A.16,F23B2.13,0.9
Y111B2A.16,Y73F8A.24c,0.9
Y111B2A.16,Y54E10BR.6,0.9
Y111B2A.16,W01G7.3.2,0.9
Y111B2A.16,H27M09.2,0.9
Y111B2A.16,K03B4.3b.1,0.9
Y111B2A.16,F53G2.7.1,0.9
Y111B2A.16,Y97E10AR.5,0.9
Y111B2A.16,F09F7.3.1,0.9
Y111B2A.16,Y37E3.3,0.9
Y111B2A.16,B0336.13,0.9
Y111B2A.16,F43D9.5,0.9
Y111B2A.16,K10D3.3,0.9
Y111B2A.16,ZK550.4.2,0.9
Y111B2A.16,C01F1.1,0.9
Y111B2A.16,W04A8.7,0.9
Y111B2A.17,Y110A7A.16,0.54
Y111B2A.17,C26B2.6,0.54
Y111B2A.18.1,F35H8.5,0.9
Y111B2A.18.1,C50F2.3,0.9
Y111B2A.18.1,T10C6.5,0.9
Y111B2A.18.1,C16A3.8.1,0.9
Y111B2A.18.1,C15H11.6.1,0.9
Y111B2A.18.1,K08D10.3a,0.9
Y111B2A.18.1,T12A2.7.1,0.9
Y111B2A.18.1,F53B7.3.1,0.9
Y111B2A.18.1,F32D1.9.2,0.9
Y111B2A.18.1,F25G6.2,0.9
Y111B2A.18.1,Y65B4A.6,0.9
Y111B2A.18.1,M28.5.2,0.9
Y111B2A.18.1,W08E3.1,0.9
Y111B2A.18.1,F56D2.6a,0.9
Y111B2A.18.1,C36B1.3,0.9
Y111B2A.18.1,F11A10.2,0.9
Y111B2A.18.1,R144.2a,0.9
Y111B2A.18.1,F28C6.3,0.9
Y111B2A.18.1,T07A9.1a,0.9
Y111B2A.18.1,C07H6.4,0.9
Y111B2A.18.1,B0252.4b,0.9
Y111B2A.18.1,C06A1.5,0.9
Y111B2A.18.1,F28D9.1,0.9
Y111B2A.18.1,Y76B12C.7a.2,0.9
Y111B2A.18.1,F11A10.8,0.9
Y111B2A.18.1,Y57G11A.5,0.9
Y111B2A.18.1,C07A9.2.1,0.9
Y111B2A.18.1,T11G6.8,0.9
Y111B2A.18.1,D2089.4a,0.9
Y111B2A.18.1,C08B11.5,0.9
Y111B2A.18.1,Y32H12A.2b.1,0.9
Y111B2A.18.1,R11A8.2,0.9
Y111B2A.18.1,Y116A8C.34a.1,0.9
Y111B2A.18.1,K04G7.10.2,0.9
Y111B2A.18.1,Y71F9AM.5a,0.9
Y111B2A.18.1,B0513.2a.1,0.9
Y111B2A.18.1,F43E2.2,0.9
Y111B2A.18.1,W02B12.3a,0.9
Y111B2A.18.1,E01A2.2a.1,0.9
Y111B2A.18.1,C33H5.12a,0.9
Y111B2A.18.1,K07C5.6,0.9
Y111B2A.18.1,C15H11.3a,0.9
Y111B2A.18.1,F33A8.1,0.9
Y111B2A.18.1,C44B7.2a.3,0.9
Y111B2A.18.1,F26A3.2a,0.9
Y111B2A.18.1,F42A6.7d.1,0.9
Y111B2A.18.1,T08A11.2,0.9
Y111B2A.18.1,F43G6.5,0.9
Y111B2A.18.1,F26F4.11,0.9
Y111B2A.18.1,Y37A1B.1a,0.9
Y111B2A.18.1,T07D4.3,0.9
Y111B2A.18.1,K03H1.2,0.9
Y111B2A.18.1,F37E3.1,0.9
Y111B2A.18.1,F53B2.1,0.9
Y111B2A.18.1,M01E11.2,0.9
Y111B2A.18.1,F43G9.5,0.9
Y111B2A.18.1,K04G7.11,0.9
Y111B2A.18.1,C26D10.2a,0.9
Y111B2A.18.1,F56A8.6.1,0.9
Y111B2A.18.1,W07E6.4,0.9
Y111B2A.18.1,T28D9.2a,0.9
Y111B2A.18.1,Y116A8C.35,0.9
Y111B2A.18.1,Y17G7B.9,0.9
Y111B2A.18.1,ZK328.2,0.9
Y111B2A.18.1,Y41E3.11a,0.9
Y111B2A.18.1,Y39B6A.36,0.9
Y111B2A.18.1,F26B1.2a,0.9
Y111B2A.18.1,Y54G2A.75,0.9
Y111B2A.18.1,Y49E10.15,0.9
Y111B2A.18.1,Y46G5A.4,0.9
Y111B2A.18.1,Y119D3B.17,0.9
Y111B2A.18.1,F59A2.4a,0.9
Y111B2A.18.1,C34D4.12,0.9
Y111B2A.18.1,F23B2.13,0.9
Y111B2A.18.1,Y80D3A.2a,0.9
Y111B2A.18.1,T13H5.4,0.9
Y111B2A.18.1,Y67H2A.1,0.9
Y111B2A.18.1,Y54E10BR.6,0.9
Y111B2A.18.1,W01G7.3.2,0.9
Y111B2A.18.1,Y116A8C.42,0.9
Y111B2A.18.1,H27M09.2,0.9
Y111B2A.18.1,M03F8.3b,0.9
Y111B2A.18.1,Y71D11A.2a.2,0.9
Y111B2A.18.1,R09B3.5,0.9
Y111B2A.18.1,C46F11.4,0.9
Y111B2A.18.1,F28C6.6.2,0.9
Y111B2A.18.1,Y47D3A.27,0.9
Y111B2A.18.1,F08G12.2,0.9
Y111B2A.18.1,Y71F9B.16,0.9
Y111B2A.18.1,D1046.1c.1,0.9
Y111B2A.18.1,Y59A8B.6,0.9
Y111B2A.18.1,F39H2.2a,0.9
Y111B2A.18.1,M05D6.2,0.9
Y111B2A.18.1,F33A8.3,0.9
Y111B2A.18.1,F49D11.1,0.9
Y111B2A.18.1,F58D5.1a.1,0.9
Y111B2A.18.1,Y54F10BM.14,0.9
Y111B2A.18.1,T10F2.4,0.9
Y111B2A.18.1,K02F3.11,0.9
Y111B2A.18.1,H20J04.8,0.9
Y111B2A.18.1,Y87G2A.6.1,0.9
Y111B2A.18.1,Y97E10AR.5,0.9
Y111B2A.18.1,Y39A1C.3.1,0.9
Y111B2A.18.1,T10G3.6a,0.9
Y111B2A.18.1,F09F7.3.1,0.9
Y111B2A.18.1,Y47G6A.20b,0.9
Y111B2A.18.1,F58E10.3a.1,0.9
Y111B2A.18.1,Y32F6A.3.2,0.9
Y111B2A.18.1,F09G2.4,0.9
Y111B2A.18.1,C52E4.3.1,0.9
Y111B2A.18.1,C17E4.5,0.9
Y111B2A.18.1,Y92C3B.2a,0.9
Y111B2A.18.1,C50D2.5,0.9
Y111B2A.18.1,T08B2.5b,0.9
Y111B2A.18.1,D1081.8,0.9
Y111B2A.18.1,R06A4.9a,0.9
Y111B2A.18.1,R07E5.14.1,0.9
Y111B2A.18.1,Y37E3.3,0.9
Y111B2A.18.1,F32H2.4,0.9
Y111B2A.18.1,C18D11.4a.2,0.9
Y111B2A.18.1,F33D11.10,0.9
Y111B2A.18.1,F58B3.7,0.9
Y111B2A.18.1,F53H1.1a,0.9
Y111B2A.18.1,T02H6.2,0.9
Y111B2A.18.1,T21D12.3,0.9
Y111B2A.18.1,C18E3.5,0.9
Y111B2A.18.1,D1054.15a,0.9
Y111B2A.18.1,C25A1.4.1,0.9
Y111B2A.18.1,Y71F9B.4.1,0.9
Y111B2A.18.1,W02B12.2,0.9
Y111B2A.18.1,M01E11.5.1,0.9
Y111B2A.18.1,C04H5.6a,0.9
Y111B2A.18.1,F46F11.2,0.9
Y111B2A.18.1,W08E3.2,0.9
Y111B2A.18.1,F26D10.3.1,0.9
Y111B2A.18.1,C50C3.6,0.9
Y111B2A.18.1,K02F2.3,0.9
Y111B2A.18.1,Y57A10A.19,0.9
Y111B2A.18.1,D2089.1a,0.9
Y111B2A.18.1,W03F9.10,0.9
Y111B2A.18.1,C01F1.1,0.9
Y111B2A.18.1,T15H9.6,0.9
Y111B2A.18.1,Y54G2A.12,0.9
Y111B2A.18.1,T28D9.10a,0.9
Y111B2A.18.1,F58G11.5.1,0.9
Y111B2A.18.1,F01F1.7,0.9
Y111B2A.18.1,K08D10.4,0.9
Y111B2A.18.1,F46B6.3b,0.9
Y111B2A.18.1,T27F2.1,0.9
Y111B2A.22a,T08G11.5.2,0.775
Y111B2A.24,F40F12.5a,0.705
Y111B2A.4a,Y110A7A.20,0.9
Y111B2A.8,R02E12.2a,0.9
Y111B2A.8,D2007.5.1,0.9
Y111B2A.8,T01C8.1b,0.9
Y111B2A.8,F55F3.1.1,0.9
Y111B2A.8,Y59A8B.14a,0.9
Y111B2A.8,Y74C9A.5.2,0.9
Y111B2A.8,Y52D3.1a.1,0.9
Y111B2A.8,PAR2.3a,0.9
Y111B2A.8,ZK930.1a,0.9
Y111B2A.8,Y69A2AR.7a,0.9
Y111B2A.8,T07F12.4,0.9
Y111B2A.8,Y53C12A.4.1,0.9
Y111B2A.8,R13H8.1h,0.8
Y111B2A.8,C10C5.6c,0.6
Y111B2A.8,T19E7.3,0.9
Y111B2A.8,Y60A3A.1,0.9
Y111B2A.8,F25D1.1a,0.9
Y111B2A.8,B0025.1a,0.9
Y111B2A.8,T08A9.1,0.9
Y111B2A.8,B0261.2a,0.6
Y111B2A.8,Y47D3A.15,0.9
Y113G7A.14,R05F9.10,0.633
Y113G7A.3,K08H10.9,0.9
Y113G7A.3,F55A4.1,0.9
Y113G7A.3,K11D2.3a.2,0.54
Y113G7A.3,T01G1.3,0.9
Y113G7A.3,ZK180.4,0.9
Y113G7A.3,B0280.12b,0.9
Y113G7A.3,T05B11.3,0.54
Y113G7A.3,T09E8.3,0.9
Y113G7A.3,B0272.2,0.9
Y113G7A.3,ZK1098.5,0.9
Y113G7A.3,ZC518.2,0.9542
Y113G7A.3,C39F7.4,0.9
Y113G7A.3,DC2.8,0.9
Y113G7A.3,Y71F9AL.17,0.54
Y113G7A.3,Y25C1A.5,0.54
Y113G7A.3,F12F6.6,0.9615
Y113G7A.3,F36D4.2,0.9
Y113G7A.3,M03E7.5.1,0.9
Y113G7A.3,T20G5.1,0.54
Y113G7A.3,M04G12.2,0.9
Y113G7A.3,F55A11.2,0.9
Y113G7A.3,Y71G12A.2b,0.9
Y113G7A.3,C13B9.3,0.54
Y113G7A.3,T10F2.5,0.9
Y113G7A.3,C06E1.4,0.9
Y113G7A.3,F32B5.8,0.9
Y113G7A.3,ZK546.1b,0.672
Y113G7A.3,T14G10.5c,0.54
Y113G7A.3,T24F1.2,0.722
Y113G7A.3,Y57A10A.16,0.9
Y113G7A.3,Y77E11A.13a,0.9
Y113G7A.3,T04G9.3,0.9
Y113G7A.3,W05H7.3,0.9
Y113G7A.3,B0361.10.1,0.9
Y113G7A.3,F02E8.3,0.54
Y113G7A.3,F29G9.3,0.54
Y113G7A.3,Y105E8A.9,0.54
Y113G7A.3,F59E10.3,0.54
Y113G7A.3,C35C5.6,0.9
Y113G7A.3,K07A1.8.1,0.9
Y113G7A.4a,C10G8.5a,0.8
Y113G7A.6a,Y45F10D.13a,0.735
Y113G7A.6a,Y49E10.1,0.731
Y113G7A.6a,F47A4.3a,0.735
Y113G7A.6a,C34E10.6.1,0.672
Y113G7A.6a,Y37A1B.15,0.735
Y113G7A.6a,D1007.12.2,0.672
Y113G7B.15,Y49E10.14a.2,0.633
Y113G7B.15,ZK849.2a,0.633
Y113G7B.17.1,C33D3.1,0.9
Y113G7B.17.1,K03H1.10.1,0.9
Y113G7B.17.1,T20B12.2.2,0.9
Y113G7B.17.1,F40F12.7.3,0.9
Y113G7B.17.1,Y49E10.14a.2,0.633
Y113G7B.17.1,K11D12.2.3,0.9
Y113G7B.17.1,Y111B2A.13,0.9
Y113G7B.17.1,C39B10.6a,0.9
Y113G7B.17.1,R13H8.1h,0.8
Y113G7B.17.1,F33A8.3,0.792
Y113G7B.17.1,F58E10.3a.1,0.9
Y113G7B.17.1,VC5.4.1,0.9
Y113G7B.17.1,F38A6.1a,0.9
Y113G7B.17.1,C17E4.5,0.505
Y113G7B.17.1,R10E11.1b,0.9
Y113G7B.17.1,B0336.13,0.9
Y113G7B.18b.2,Y62F5A.1a,0.54
Y113G7B.18b.2,ZK970.3,0.54
Y113G7B.18b.2,C24H11.9,0.54
Y113G7B.18b.2,F47A4.2,0.54
Y113G7B.18b.2,Y54E5B.3a,0.54
Y113G7B.18b.2,Y71H2B.6,0.54
Y113G7B.18b.2,R12B2.5a.1,0.54
Y113G7B.18b.2,C38C10.5c,0.54
Y113G7B.18b.2,ZK546.13,0.54
Y113G7B.18b.2,C55B7.9.1,0.54
Y113G7B.18b.2,R144.9,0.54
Y113G7B.18b.2,Y57E12AL.5,0.54
Y113G7B.18b.2,K08E3.8,0.54
Y113G7B.18b.2,T09A5.6.1,0.54
Y113G7B.18b.2,K08F8.6,0.54
Y113G7B.18b.2,Y104H12D.1a,0.54
Y113G7B.18b.2,W02F12.6,0.54
Y113G7B.18b.2,F32H2.2b,0.54
Y113G7B.18b.2,H14E04.5,0.54
Y113G7B.18b.2,F39B2.4b,0.54
Y113G7B.1b,C06A5.9,0.633
Y113G7B.1b,R12H7.5,0.633
Y113G7B.1b,F46A9.5.3,0.633
Y113G7B.23c,C01B10.8.2,0.792
Y113G7B.23c,C01G8.9c,0.54
Y113G7B.23c,C18E3.2.1,0.62188
Y113G7B.23c,ZK1128.5,0.62188
Y113G7B.23c,K12C11.2,0.633
Y113G7B.23c,Y71H2AM.17,0.62188
Y113G7B.23c,R07E5.3.2,0.672
Y113G7B.23c,F57B9.1,0.672
Y113G7B.23c,Y43F11A.4,0.792
Y113G7B.23c,C17G10.5.2,0.672
Y113G7B.23c,M79.1a,0.735
Y113G7B.23c,C28H8.12,0.672
Y113G7B.23c,F25E2.5a,0.672
Y113G7B.24a,F31C3.5,0.74
Y113G7B.5b,F46A9.5.3,0.633
Y113G7B.5b,F46A9.4,0.633
Y116A8A.9b.2,T07A9.7,0.9
Y116A8A.9b.2,Y95B8A.5,0.9
Y116A8C.12,C07G1.1,0.9
Y116A8C.12,F11E6.8a,0.9
Y116A8C.12,C14F5.5,0.9
Y116A8C.12,Y41D4B.13a,0.9
Y116A8C.12,T14E8.1a,0.9
Y116A8C.12,B0336.2.1,0.8
Y116A8C.12,R06B10.5.2,0.9
Y116A8C.12,W04G3.4,0.9
Y116A8C.13a,W06D4.6,0.8
Y116A8C.22,C33C12.8,0.527
Y116A8C.34a.1,T06D8.10,0.9
Y116A8C.34a.1,F35H8.5,0.9
Y116A8C.34a.1,K06A4.3,0.9
Y116A8C.34a.1,B0546.3a,0.9
Y116A8C.34a.1,F57C9.1b,0.9
Y116A8C.34a.1,B0218.3,0.9
Y116A8C.34a.1,R02E12.2a,0.9
Y116A8C.34a.1,C50F2.3,0.9705
Y116A8C.34a.1,F25G6.8,0.9
Y116A8C.34a.1,T10C6.5,0.9
Y116A8C.34a.1,K02D7.1b,0.9
Y116A8C.34a.1,C39E9.13,0.9
Y116A8C.34a.1,T05D4.1.1,0.9
Y116A8C.34a.1,K08D10.3a,0.9
Y116A8C.34a.1,T12A2.7.1,0.9
Y116A8C.34a.1,F53B7.3.1,0.9
Y116A8C.34a.1,F18A1.5,0.9
Y116A8C.34a.1,F32D1.9.2,0.9
Y116A8C.34a.1,F59B2.5a,0.9
Y116A8C.34a.1,F25G6.2,0.9
Y116A8C.34a.1,Y65B4A.6,0.9
Y116A8C.34a.1,M28.5.2,0.9
Y116A8C.34a.1,K03H1.10.1,0.9
Y116A8C.34a.1,W08E3.1,0.9
Y116A8C.34a.1,T10H4.12,0.9
Y116A8C.34a.1,F56D2.6a,0.9
Y116A8C.34a.1,C36B1.3,0.9
Y116A8C.34a.1,R05F9.6,0.9
Y116A8C.34a.1,F43C1.2b,0.9
Y116A8C.34a.1,Y71H10A.1a,0.9
Y116A8C.34a.1,F11A10.2,0.9
Y116A8C.34a.1,R144.2a,0.9
Y116A8C.34a.1,F28C6.3,0.9
Y116A8C.34a.1,T07A9.1a,0.9
Y116A8C.34a.1,Y43F4B.5a,0.9
Y116A8C.34a.1,F25H2.5.1,0.9
Y116A8C.34a.1,C07H6.4,0.9
Y116A8C.34a.1,H22K11.2,0.9
Y116A8C.34a.1,Y65B4A.2.2,0.9
Y116A8C.34a.1,B0252.4b,0.9
Y116A8C.34a.1,Y77E11A.11a.1,0.9
Y116A8C.34a.1,F42G8.3a,0.9
Y116A8C.34a.1,C06A1.5,0.9
Y116A8C.34a.1,F28D9.1,0.9
Y116A8C.34a.1,C46H11.3,0.9
Y116A8C.34a.1,F11A10.8,0.9
Y116A8C.34a.1,Y76B12C.7a.2,0.9
Y116A8C.34a.1,T28A11.11,0.9
Y116A8C.34a.1,F32A5.2a,0.9
Y116A8C.34a.1,Y57G11A.5,0.9
Y116A8C.34a.1,F58F6.4,0.9
Y116A8C.34a.1,C07A9.2.1,0.9
Y116A8C.34a.1,F25H2.9.1,0.9
Y116A8C.34a.1,T11G6.8,0.9
Y116A8C.34a.1,F28B3.8,0.9
Y116A8C.34a.1,B0546.4a,0.9
Y116A8C.34a.1,D2089.4a,0.9
Y116A8C.34a.1,T12A2.8.1,0.9
Y116A8C.34a.1,Y55B1AL.2,0.9
Y116A8C.34a.1,C08B11.5,0.9
Y116A8C.34a.1,Y39G10AL.3.1,0.9
Y116A8C.34a.1,Y56A3A.3.2,0.9
Y116A8C.34a.1,R11A8.2,0.9
Y116A8C.34a.1,T16H12.4.1,0.9
Y116A8C.34a.1,T25E12.5,0.9
Y116A8C.34a.1,Y66D12A.15,0.9
Y116A8C.34a.1,Y39A3CL.5a,0.9
Y116A8C.34a.1,C41C4.8.2,0.9
Y116A8C.34a.1,F25H5.4a.1,0.9
Y116A8C.34a.1,Y49F6B.1,0.9
Y116A8C.34a.1,Y105E8B.9,0.9
Y116A8C.34a.1,F43E2.2,0.9
Y116A8C.34a.1,W02B12.3a,0.9
Y116A8C.34a.1,F40F12.7.3,0.9
Y116A8C.34a.1,E01A2.2a.1,0.9
Y116A8C.34a.1,C33H5.12a,0.9
Y116A8C.34a.1,C25B8.3a,0.9
Y116A8C.34a.1,F44B9.8,0.9
Y116A8C.34a.1,H27A22.1b,0.9
Y116A8C.34a.1,B0285.1b,0.9
Y116A8C.34a.1,F33A8.1,0.9
Y116A8C.34a.1,C44B7.2a.3,0.9
Y116A8C.34a.1,F26A3.2a,0.9
Y116A8C.34a.1,F42A6.7d.1,0.9
Y116A8C.34a.1,Y50D7A.10,0.9
Y116A8C.34a.1,T08A11.2,0.9
Y116A8C.34a.1,F43G6.5,0.9
Y116A8C.34a.1,F26F4.11,0.9
Y116A8C.34a.1,C34F11.3c,0.9
Y116A8C.34a.1,ZK1128.4,0.9
Y116A8C.34a.1,Y37A1B.1a,0.9
Y116A8C.34a.1,R107.7.2,0.9
Y116A8C.34a.1,T07D4.3,0.9
Y116A8C.34a.1,K07G5.2,0.9
Y116A8C.34a.1,K03H1.2,0.9
Y116A8C.34a.1,F37E3.1,0.9
Y116A8C.34a.1,F01F1.12a.1,0.9
Y116A8C.34a.1,ZK287.5.1,0.9
Y116A8C.34a.1,F53B2.1,0.9
Y116A8C.34a.1,M01E11.2,0.9
Y116A8C.34a.1,R02D3.3a,0.9
Y116A8C.34a.1,F43G9.5,0.9
Y116A8C.34a.1,K04G7.11,0.9
Y116A8C.34a.1,F22B7.6a,0.9
Y116A8C.34a.1,F59B8.2b,0.9
Y116A8C.34a.1,F56A8.6.1,0.9
Y116A8C.34a.1,W07E6.4,0.9
Y116A8C.34a.1,K05C4.6b,0.9
Y116A8C.34a.1,F27E5.1,0.9
Y116A8C.34a.1,T28D9.2a,0.9
Y116A8C.34a.1,F56A11.1,0.9
Y116A8C.34a.1,Y116A8C.35,0.9
Y116A8C.34a.1,Y17G7B.9,0.9
Y116A8C.34a.1,W07B8.4,0.9
Y116A8C.34a.1,ZK328.2,0.9
Y116A8C.34a.1,Y41E3.11a,0.9
Y116A8C.34a.1,Y39B6A.36,0.9
Y116A8C.34a.1,F26B1.2a,0.9
Y116A8C.34a.1,F47D12.4a.1,0.9
Y116A8C.34a.1,Y102A5A.1,0.9
Y116A8C.34a.1,Y54G2A.75,0.9
Y116A8C.34a.1,Y49E10.15,0.9
Y116A8C.34a.1,Y46G5A.4,0.9
Y116A8C.34a.1,Y45F10B.10a,0.9
Y116A8C.34a.1,C52E4.1,0.9
Y116A8C.34a.1,Y119D3B.17,0.9
Y116A8C.34a.1,C02F5.9,0.9
